"","completion_code","source_type","X_F","posterior_blue_F","posterior_blue_F_data","block_stage","trial_number_within_block","condition","news_station_first","with_independent_council","X_I","block_half","block_quarter","correct_state","ground_truth","change_of_mind","agent_name","learner_type","b_F_estimate","g_F_estimate","posterior_blue_I","a_I","c_I","a_F","c_F","posterior_indep","logodds_blue_I"
"8312","qqsdhoaq","helpful",1,0.000271794251740667,NA,"normal",20,"Without","First","false",0,2,3,"green",-1,-0.02,"qqsdhoaq","bayes_learner",0.729313388357327,0.848294623450683,0.0619699769614737,-1,0.938030023038526,-1,0.999728205748259,0.00409836065573771,-5.49306144334055
"8313","qqsdhoaq","helpful",0,0.0156448328532837,NA,"normal",21,"Without","First","false",3,2,3,"green",-1,0.9,"qqsdhoaq","bayes_learner",0.72941654285781,0.843487442115321,0.00526990884646457,-1,0.994730091153535,-1,0.984355167146716,0.75,1.09861228866811
"8314","qqsdhoaq","helpful",1,0.00250498489336115,NA,"normal",22,"Without","First","false",1,2,4,"green",-1,0,"qqsdhoaq","bayes_learner",0.728190706668355,0.857548300657249,0.0634989316434541,-1,0.936501068356546,-1,0.997495015106639,0.0357142857142857,-3.29583686600433
"8315","qqsdhoaq","helpful",1,0.00246837975047728,NA,"normal",23,"Without","First","false",1,2,4,"green",-1,0,"qqsdhoaq","bayes_learner",0.728149768555658,0.85276780827095,0.0626269864481537,-1,0.937373013551846,-1,0.997531620249523,0.0357142857142857,-3.29583686600433
"8316","qqsdhoaq","helpful",2,0.210014289200784,NA,"normal",24,"Without","First","false",2,2,4,"green",-1,-0.02,"qqsdhoaq","bayes_learner",0.728092270607284,0.848720896664421,0.443683230876628,-1,0.556316769123372,-1,0.789985710799216,0.25,-1.09861228866811
"8317","qqsdhoaq","helpful",3,0.959217044995455,NA,"normal",25,"Without","First","false",3,2,4,"blue",1,0.0299999999999999,"qqsdhoaq","bayes_learner",0.721609661235373,0.834614589631986,0.886878031304993,1,0.886878031304993,1,0.959217044995455,0.75,1.09861228866811
"8318","qqsdhoaq","helpful",4,0.999536281675302,NA,"normal",26,"Without","First","false",4,2,4,"blue",1,0,"qqsdhoaq","bayes_learner",0.710268865062807,0.833641581297134,0.987628761255883,1,0.987628761255883,1,0.999536281675302,0.964285714285714,3.29583686600433
"8319","qqsdhoaq","helpful",2,0.994535199121707,NA,"normal",27,"Without","First","false",5,2,4,"blue",1,0.82,"qqsdhoaq","bayes_learner",0.718251460477233,0.833500672179602,0.428220877230944,-1,0.571779122769056,1,0.994535199121707,0.995901639344262,5.49306144334055
"8320","qqsdhoaq","helpful",5,0.999947214612269,NA,"normal",28,"Without","First","false",4,2,4,"blue",1,0.01,"qqsdhoaq","bayes_learner",0.692358466731969,0.833964033949332,0.998576747831115,1,0.998576747831115,1,0.999947214612269,0.964285714285714,3.29583686600433
"8321","qqsdhoaq","random",2,0.0357142857142857,NA,"normal",1,"Without","First","false",1,1,1,"blue",1,-0.2,"qqsdhoaq","bayes_learner",0.5,0.5,0.5,0,0.5,-1,0.964285714285714,0.0357142857142857,-3.29583686600433
"8322","qqsdhoaq","random",4,0.0437731709850207,NA,"normal",2,"Without","First","false",1,1,1,"green",-1,-1,"qqsdhoaq","bayes_learner",0.497449042164962,0.568875861546035,0.552768469547338,1,0.552768469547338,-1,0.956226829014979,0.0357142857142857,-3.29583686600433
"8323","qqsdhoaq","random",3,0.0216131684429066,NA,"normal",3,"Without","First","false",1,1,1,"green",-1,-0.63,"qqsdhoaq","bayes_learner",0.506182187697063,0.417794370107345,0.373608883151928,-1,0.626391116848072,-1,0.978386831557093,0.0357142857142857,-3.29583686600433
"8324","qqsdhoaq","random",1,0.997340346951757,NA,"normal",4,"Without","First","false",5,1,1,"blue",1,1,"qqsdhoaq","bayes_learner",0.506077426272748,0.412110084130291,0.606789048238829,1,0.606789048238829,1,0.997340346951757,0.995901639344262,5.49306144334055
"8325","qqsdhoaq","random",4,0.409393352141841,NA,"normal",5,"Without","First","false",3,1,1,"blue",1,0.95,"qqsdhoaq","bayes_learner",0.293431616317929,0.409266062912192,0.187690654988143,-1,0.812309345011857,-1,0.590606647858159,0.75,1.09861228866811
"8326","qqsdhoaq","random",3,0.00258704996123033,NA,"normal",6,"Without","First","false",0,1,1,"green",-1,-0.5,"qqsdhoaq","bayes_learner",0.379461334318097,0.380950923263171,0.386609833515529,-1,0.613390166484471,-1,0.99741295003877,0.00409836065573771,-5.49306144334055
"8327","qqsdhoaq","random",3,0.00250378863654455,NA,"normal",7,"Without","First","false",0,1,1,"green",-1,-0.5,"qqsdhoaq","bayes_learner",0.378526327402402,0.384545387316812,0.378861856181245,-1,0.621138143818755,-1,0.997496211363455,0.00409836065573771,-5.49306144334055
"8328","qqsdhoaq","random",4,0.989502575869856,NA,"normal",8,"Without","First","false",5,1,2,"blue",1,0.08,"qqsdhoaq","bayes_learner",0.378104821492362,0.386979434929211,0.279490765143862,-1,0.720509234856138,1,0.989502575869856,0.995901639344262,5.49306144334055
"8329","qqsdhoaq","random",3,0.0329535406787246,NA,"normal",9,"Without","First","false",1,1,2,"green",-1,-0.51,"qqsdhoaq","bayes_learner",0.560212900797458,0.396781537240667,0.47918429781155,-1,0.52081570218845,-1,0.967046459321275,0.0357142857142857,-3.29583686600433
"8330","qqsdhoaq","random",3,0.0325832479029116,NA,"normal",10,"Without","First","false",1,1,2,"green",-1,-0.5,"qqsdhoaq","bayes_learner",0.560509599546065,0.397104188069951,0.476269286978427,-1,0.523730713021573,-1,0.967416752097088,0.0357142857142857,-3.29583686600433
"8331","qqsdhoaq","random",3,0.00369773156856521,NA,"normal",11,"Without","First","false",0,1,2,"green",-1,-0.07,"qqsdhoaq","bayes_learner",0.560830326826453,0.39738170114062,0.474205492878454,-1,0.525794507121546,-1,0.996302268431435,0.00409836065573771,-5.49306144334055
"8332","qqsdhoaq","random",3,0.72862883723502,NA,"normal",12,"Without","First","false",3,1,2,"blue",1,0.19,"qqsdhoaq","bayes_learner",0.560798901381732,0.397605868958836,0.47229457906052,-1,0.52770542093948,1,0.72862883723502,0.75,1.09861228866811
"8333","qqsdhoaq","random",5,0.0336037329695147,NA,"normal",13,"Without","First","false",1,1,2,"green",-1,-1,"qqsdhoaq","bayes_learner",0.57002599437504,0.398082907941765,0.484230247727008,-1,0.515769752272992,-1,0.966396267030485,0.0357142857142857,-3.29583686600433
"8334","qqsdhoaq","random",3,0.00383797706765645,NA,"normal",14,"Without","First","false",0,1,2,"green",-1,-0.5,"qqsdhoaq","bayes_learner",0.569991486524357,0.357623040670023,0.483530197518464,-1,0.516469802481536,-1,0.996162022932344,0.00409836065573771,-5.49306144334055
"8335","qqsdhoaq","random",2,0.00509102171387896,NA,"normal",15,"Without","First","false",0,2,3,"green",-1,-0.03,"qqsdhoaq","bayes_learner",0.570303325235812,0.36165170885392,0.554257692792522,1,0.554257692792522,-1,0.994908978286121,0.00409836065573771,-5.49306144334055
"8336","qqsdhoaq","random",3,0.732776858887092,NA,"normal",16,"Without","First","false",3,2,3,"blue",1,0.28,"qqsdhoaq","bayes_learner",0.572223677563723,0.382525532003779,0.477551327390979,-1,0.522448672609021,1,0.732776858887092,0.75,1.09861228866811
"8337","qqsdhoaq","random",2,0.996333678745586,NA,"normal",17,"Without","First","false",5,2,3,"blue",1,0.78,"qqsdhoaq","bayes_learner",0.577868335197572,0.383040053254558,0.527928898727452,1,0.527928898727452,1,0.996333678745586,0.995901639344262,5.49306144334055
"8338","qqsdhoaq","random",4,0.9525715526021,NA,"normal",18,"Without","First","false",4,2,3,"blue",1,0.08,"qqsdhoaq","bayes_learner",0.544142321533173,0.38200617290604,0.426561572238829,-1,0.573438427761171,1,0.9525715526021,0.964285714285714,3.29583686600433
"8339","qqsdhoaq","random",1,0.973537957734977,NA,"normal",19,"Without","First","false",4,2,3,"blue",1,0.98,"qqsdhoaq","bayes_learner",0.58425609284137,0.382574051748295,0.576736020813348,1,0.576736020813348,1,0.973537957734977,0.964285714285714,3.29583686600433
"8340","qqsdhoaq","random",1,0.0663278326380287,NA,"normal",20,"Without","First","false",1,2,3,"blue",1,-0.7,"qqsdhoaq","bayes_learner",0.531334985257254,0.381594928439418,0.65730810674167,1,0.65730810674167,-1,0.933672167361971,0.0357142857142857,-3.29583686600433
"8341","qqsdhoaq","random",2,0.969081030437352,NA,"normal",21,"Without","First","false",4,2,3,"blue",1,0.5,"qqsdhoaq","bayes_learner",0.530983435568529,0.412617297067711,0.537216408267294,1,0.537216408267294,1,0.969081030437352,0.964285714285714,3.29583686600433
"8342","qqsdhoaq","random",3,0.0328778958496541,NA,"normal",22,"Without","First","false",1,2,4,"green",-1,-0.54,"qqsdhoaq","bayes_learner",0.514814203469878,0.41208525828785,0.478591267719842,-1,0.521408732280158,-1,0.967122104150346,0.0357142857142857,-3.29583686600433
"8343","qqsdhoaq","random",2,0.970422013521012,NA,"normal",23,"Without","First","false",4,2,4,"blue",1,0.42,"qqsdhoaq","bayes_learner",0.515035375118384,0.411210546048576,0.548562377964675,1,0.548562377964675,1,0.970422013521012,0.964285714285714,3.29583686600433
"8344","qqsdhoaq","random",1,0.843436961728691,NA,"normal",24,"Without","First","false",3,2,4,"blue",1,0.94,"qqsdhoaq","bayes_learner",0.502358544252438,0.410894478319682,0.642312247693237,1,0.642312247693237,1,0.843436961728691,0.75,1.09861228866811
"8345","qqsdhoaq","random",2,0.302231182937234,NA,"normal",25,"Without","First","false",2,2,4,"green",-1,-0.48,"qqsdhoaq","bayes_learner",0.47571752473739,0.413623393049854,0.565107395534038,1,0.565107395534038,-1,0.697768817062766,0.25,-1.09861228866811
"8346","qqsdhoaq","random",1,0.980934221650414,NA,"normal",26,"Without","First","false",4,2,4,"blue",1,0.58,"qqsdhoaq","bayes_learner",0.47457365455168,0.422708362774813,0.655831722833817,1,0.655831722833817,1,0.980934221650414,0.964285714285714,3.29583686600433
"8347","qqsdhoaq","random",1,0.0751783039151516,NA,"normal",27,"Without","First","false",1,2,4,"green",-1,-0.91,"qqsdhoaq","bayes_learner",0.44783423263168,0.42098602520147,0.686993007996913,1,0.686993007996913,-1,0.924821696084848,0.0357142857142857,-3.29583686600433
"8348","qqsdhoaq","random",4,0.15665428021518,NA,"normal",28,"Without","First","false",2,2,4,"green",-1,-0.09,"qqsdhoaq","bayes_learner",0.44894895042766,0.444802588646222,0.357846476300693,-1,0.642153523699307,-1,0.84334571978482,0.25,-1.09861228866811
"8349","qqsdhoaq","opposite",2,0.964285714285714,NA,"normal",1,"Without","First","false",4,1,1,"blue",1,0.92,"qqsdhoaq","bayes_learner",0.5,0.5,0.5,0,0.5,1,0.964285714285714,0.964285714285714,3.29583686600433
"8350","qqsdhoaq","opposite",1,0.0479503177295707,NA,"normal",2,"Without","First","false",1,1,1,"blue",1,-0.62,"qqsdhoaq","bayes_learner",0.431124138453965,0.502550957835038,0.576246859100486,1,0.576246859100486,-1,0.952049682270429,0.0357142857142857,-3.29583686600433
"8351","qqsdhoaq","opposite",1,0.95405601834421,NA,"normal",3,"Without","First","false",4,1,1,"blue",1,0.79,"qqsdhoaq","bayes_learner",0.427286057331481,0.701711515797421,0.434740076158537,-1,0.565259923841463,1,0.95405601834421,0.964285714285714,3.29583686600433
"8352","qqsdhoaq","opposite",1,0.995964046629412,NA,"normal",4,"Without","First","false",5,1,1,"blue",1,0.76,"qqsdhoaq","bayes_learner",0.33379313424733,0.70122475820303,0.503851715501447,1,0.503851715501447,1,0.995964046629412,0.995901639344262,5.49306144334055
"8353","qqsdhoaq","opposite",5,0.00110092401073679,NA,"normal",5,"Without","First","false",0,1,1,"green",-1,-0.5,"qqsdhoaq","bayes_learner",0.292610961165353,0.699559804171874,0.211244114820832,-1,0.788755885179168,-1,0.998899075989263,0.00409836065573771,-5.49306144334055
"8354","qqsdhoaq","opposite",2,0.997864155215265,NA,"normal",6,"Without","First","false",5,1,1,"blue",1,0.17,"qqsdhoaq","bayes_learner",0.283187066692283,0.28143695225417,0.657842290883884,1,0.657842290883884,1,0.997864155215265,0.995901639344262,5.49306144334055
"8355","qqsdhoaq","opposite",3,0.189895845553923,NA,"normal",7,"Without","First","false",2,1,1,"green",-1,-0.02,"qqsdhoaq","bayes_learner",0.307550699751128,0.283435932089048,0.412879379063634,-1,0.587120620936366,-1,0.810104154446077,0.25,-1.09861228866811
"8356","qqsdhoaq","opposite",1,0.922281175833796,NA,"normal",8,"Without","First","false",3,1,2,"blue",1,0.74,"qqsdhoaq","bayes_learner",0.320872159000097,0.355449141168541,0.798209385997491,1,0.798209385997491,1,0.922281175833796,0.75,1.09861228866811
"8357","qqsdhoaq","opposite",4,0.000613946989372267,NA,"normal",9,"Without","First","false",0,1,2,"green",-1,-0.17,"qqsdhoaq","bayes_learner",0.301049531551473,0.365206514266369,0.129890600222505,-1,0.870109399777495,-1,0.999386053010628,0.00409836065573771,-5.49306144334055
"8358","qqsdhoaq","opposite",2,0.0633466439462265,NA,"normal",10,"Without","First","false",1,1,2,"green",-1,-0.11,"qqsdhoaq","bayes_learner",0.298829501513139,0.31689386704566,0.646147016605184,1,0.646147016605184,-1,0.936653356053773,0.0357142857142857,-3.29583686600433
"8359","qqsdhoaq","opposite",3,0.0164015660112517,NA,"normal",11,"Without","First","false",1,1,2,"green",-1,-0.17,"qqsdhoaq","bayes_learner",0.301550074888489,0.391374947970344,0.310452637285049,-1,0.689547362714951,-1,0.983598433988748,0.0357142857142857,-3.29583686600433
"8360","qqsdhoaq","opposite",1,0.990590104301578,NA,"normal",12,"Without","First","false",4,1,2,"blue",1,0.96,"qqsdhoaq","bayes_learner",0.302264461244521,0.395693639206268,0.795873782868214,1,0.795873782868214,1,0.990590104301578,0.964285714285714,3.29583686600433
"8361","qqsdhoaq","opposite",3,0.014449158829566,NA,"normal",13,"Without","First","false",1,1,2,"green",-1,-0.22,"qqsdhoaq","bayes_learner",0.286222530202837,0.395588028310549,0.283589075098976,-1,0.716410924901024,-1,0.985550841170434,0.0357142857142857,-3.29583686600433
"8362","qqsdhoaq","opposite",2,0.996722730688785,NA,"normal",14,"Without","First","false",5,1,2,"blue",1,0.91,"qqsdhoaq","bayes_learner",0.286792548192111,0.397516451154414,0.555865925054596,1,0.555865925054596,1,0.996722730688785,0.995901639344262,5.49306144334055
"8363","qqsdhoaq","opposite",4,0.00519038294132623,NA,"normal",15,"Without","First","false",1,2,3,"green",-1,-0.21,"qqsdhoaq","bayes_learner",0.302350300854121,0.39780317281215,0.123477108938908,-1,0.876522891061092,-1,0.994809617058674,0.0357142857142857,-3.29583686600433
"8364","qqsdhoaq","opposite",2,0.97528767108561,NA,"normal",16,"Without","First","false",4,2,3,"blue",1,0.76,"qqsdhoaq","bayes_learner",0.302058404766133,0.370508412058628,0.593775018542184,1,0.593775018542184,1,0.97528767108561,0.964285714285714,3.29583686600433
"8365","qqsdhoaq","opposite",5,0.0136791427272581,NA,"normal",17,"Without","First","false",2,2,3,"green",-1,-0.14,"qqsdhoaq","bayes_learner",0.313565698164957,0.371384558689296,0.0399446120820632,-1,0.960055387917937,-1,0.986320857272742,0.25,-1.09861228866811
"8366","qqsdhoaq","opposite",1,0.995063632777513,NA,"normal",18,"Without","First","false",4,2,3,"blue",1,0.7,"qqsdhoaq","bayes_learner",0.313654479598635,0.323753136200102,0.881878458891579,1,0.881878458891579,1,0.995063632777513,0.964285714285714,3.29583686600433
"8367","qqsdhoaq","opposite",2,0.00765107642203908,NA,"normal",19,"Without","First","false",0,2,3,"green",-1,-0.17,"qqsdhoaq","bayes_learner",0.301529317691248,0.323587205502248,0.651997940910063,1,0.651997940910063,-1,0.992348923577961,0.00409836065573771,-5.49306144334055
"8368","qqsdhoaq","opposite",5,0.00116204524995079,NA,"normal",20,"Without","First","false",1,2,3,"green",-1,-0.17,"qqsdhoaq","bayes_learner",0.302220650068217,0.356611792349631,0.0304550771281173,-1,0.969544922871883,-1,0.998837954750049,0.0357142857142857,-3.29583686600433
"8369","qqsdhoaq","opposite",4,0.00383039206905689,NA,"normal",21,"Without","First","false",1,2,3,"green",-1,-0.31,"qqsdhoaq","bayes_learner",0.301515105950922,0.319216327551127,0.0940537542514426,-1,0.905946245748557,-1,0.996169607930943,0.0357142857142857,-3.29583686600433
"8370","qqsdhoaq","opposite",0,0.999170924962878,NA,"normal",22,"Without","First","false",4,2,4,"blue",1,0.92,"qqsdhoaq","bayes_learner",0.301469944820225,0.30780856707654,0.978087322597315,1,0.978087322597315,1,0.999170924962878,0.964285714285714,3.29583686600433
"8371","qqsdhoaq","opposite",0,0.999923883388317,NA,"normal",23,"Without","First","false",5,2,4,"blue",1,0.3,"qqsdhoaq","bayes_learner",0.272429360575148,0.307526220069762,0.981838207573704,1,0.981838207573704,1,0.999923883388317,0.995901639344262,5.49306144334055
"8372","qqsdhoaq","opposite",0,0.99472743858651,NA,"normal",24,"Without","First","false",3,2,4,"blue",1,0.05,"qqsdhoaq","bayes_learner",0.248451247147651,0.307516622338319,0.984347374616762,1,0.984347374616762,1,0.99472743858651,0.75,1.09861228866811
"8373","qqsdhoaq","opposite",1,0.780484010130011,NA,"normal",25,"Without","First","false",2,2,4,"blue",1,-0.35,"qqsdhoaq","bayes_learner",0.228423011239838,0.308020812878654,0.914283978506026,1,0.914283978506026,1,0.780484010130011,0.25,-1.09861228866811
"8374","qqsdhoaq","opposite",4,0.00140170609753069,NA,"normal",26,"Without","First","false",1,2,4,"green",-1,-0.25,"qqsdhoaq","bayes_learner",0.226709311360545,0.317536168559796,0.0365152883718662,-1,0.963484711628134,-1,0.998598293902469,0.0357142857142857,-3.29583686600433
"8375","qqsdhoaq","opposite",4,0.00136364014433041,NA,"normal",27,"Without","First","false",1,2,4,"green",-1,-0.09,"qqsdhoaq","bayes_learner",0.226782420373517,0.306750345403953,0.0355576017926656,-1,0.964442398207334,-1,0.99863635985567,0.0357142857142857,-3.29583686600433
"8376","qqsdhoaq","opposite",5,0.000190701323509795,NA,"normal",28,"Without","First","false",1,2,4,"green",-1,-0.21,"qqsdhoaq","bayes_learner",0.2268617862552,0.297664352793688,0.00512353206178855,-1,0.994876467938211,-1,0.99980929867649,0.0357142857142857,-3.29583686600433
"8377","g7ndke5p","random",3,0.0357142857142857,NA,"normal",1,"Without","First","false",1,1,1,"green",-1,-0.64,"g7ndke5p","bayes_learner",0.5,0.5,0.5,0,0.5,-1,0.964285714285714,0.0357142857142857,-3.29583686600433
"8378","g7ndke5p","random",3,0.993721330884901,NA,"normal",2,"Without","First","false",5,1,1,"blue",1,0.14,"g7ndke5p","bayes_learner",0.502550957835038,0.431124138453965,0.394421835397293,-1,0.605578164602707,1,0.993721330884901,0.995901639344262,5.49306144334055
"8379","g7ndke5p","random",1,0.0350590867517666,NA,"normal",3,"Without","First","false",1,1,1,"green",-1,-0.05,"g7ndke5p","bayes_learner",0.571645852030011,0.432440745263327,0.495201354173297,-1,0.504798645826703,-1,0.964940913248233,0.0357142857142857,-3.29583686600433
"8380","g7ndke5p","random",3,0.283108503724348,NA,"normal",4,"Without","First","false",2,1,1,"green",-1,-0.0599999999999999,"g7ndke5p","bayes_learner",0.566484228670062,0.586401265359077,0.542278309540618,1,0.542278309540618,-1,0.716891496275652,0.25,-1.09861228866811
"8381","g7ndke5p","random",3,0.966294684095899,NA,"normal",5,"Without","First","false",4,1,1,"blue",1,0.13,"g7ndke5p","bayes_learner",0.569440944075521,0.544145912023113,0.514989609623751,1,0.514989609623751,1,0.966294684095899,0.964285714285714,3.29583686600433
"8382","g7ndke5p","random",4,0.839035131271365,NA,"normal",6,"Without","First","false",3,1,1,"blue",1,0,"g7ndke5p","bayes_learner",0.581057298545666,0.545019788564379,0.634704786114614,1,0.634704786114614,1,0.839035131271365,0.75,1.09861228866811
"8383","g7ndke5p","random",2,0.671776141626394,NA,"normal",7,"Without","First","false",3,1,1,"blue",1,0.38,"g7ndke5p","bayes_learner",0.631546156356918,0.53180797204332,0.405552276014827,-1,0.594447723985173,1,0.671776141626394,0.75,1.09861228866811
"8384","g7ndke5p","random",2,0.00317461917724477,NA,"normal",8,"Without","First","false",0,1,2,"green",-1,-0.08,"g7ndke5p","bayes_learner",0.59585879373207,0.534936171698419,0.436266952833525,-1,0.563733047166475,-1,0.996825380822755,0.00409836065573771,-5.49306144334055
"8385","g7ndke5p","random",1,0.131046878014945,NA,"normal",9,"Without","First","false",2,1,2,"blue",1,0.02,"g7ndke5p","bayes_learner",0.597932484633322,0.54988694891366,0.31149875527593,-1,0.68850124472407,-1,0.868953121985055,0.25,-1.09861228866811
"8386","g7ndke5p","random",3,0.0473919461178175,NA,"normal",10,"Without","First","false",1,1,2,"green",-1,-0.66,"g7ndke5p","bayes_learner",0.589857761042453,0.593004859889921,0.573240719550585,1,0.573240719550585,-1,0.952608053882183,0.0357142857142857,-3.29583686600433
"8387","g7ndke5p","random",4,0.982514787294884,NA,"normal",11,"Without","First","false",4,1,2,"blue",1,0,"g7ndke5p","bayes_learner",0.586628294968167,0.559374457239508,0.675446375215008,1,0.675446375215008,1,0.982514787294884,0.964285714285714,3.29583686600433
"8388","g7ndke5p","random",2,0.943581810311439,NA,"normal",12,"Without","First","false",4,1,2,"blue",1,0.32,"g7ndke5p","bayes_learner",0.63249915865584,0.562708509733978,0.382501181195294,-1,0.617498818804706,1,0.943581810311439,0.964285714285714,3.29583686600433
"8389","g7ndke5p","random",2,0.951743698956816,NA,"normal",13,"Without","First","false",4,1,2,"blue",1,0.72,"g7ndke5p","bayes_learner",0.592386047079873,0.560315705679417,0.422122219511255,-1,0.577877780488745,1,0.951743698956816,0.964285714285714,3.29583686600433
"8390","g7ndke5p","random",3,0.293293392147667,NA,"normal",14,"Without","First","false",2,1,2,"green",-1,-0.14,"g7ndke5p","bayes_learner",0.563974677602219,0.558116800059608,0.554574250304114,1,0.554574250304114,-1,0.706706607852333,0.25,-1.09861228866811
"8391","g7ndke5p","random",3,0.283202282571425,NA,"normal",15,"Without","First","false",2,2,3,"green",-1,-0.61,"g7ndke5p","bayes_learner",0.563921218768513,0.541051997538173,0.542392984941789,1,0.542392984941789,-1,0.716797717428575,0.25,-1.09861228866811
"8392","g7ndke5p","random",2,0.21545444791787,NA,"normal",16,"Without","First","false",2,2,3,"green",-1,-0.19,"g7ndke5p","bayes_learner",0.563964667517507,0.526926940370093,0.451715231930327,-1,0.548284768069673,-1,0.78454555208213,0.25,-1.09861228866811
"8393","g7ndke5p","random",3,0.277789209273109,NA,"normal",17,"Without","First","false",2,2,3,"green",-1,-0.46,"g7ndke5p","bayes_learner",0.560400362693422,0.53377658042627,0.535728458227236,1,0.535728458227236,-1,0.722210790726891,0.25,-1.09861228866811
"8394","g7ndke5p","random",3,0.039894676045128,NA,"normal",18,"Without","First","false",1,2,3,"green",-1,-0.69,"g7ndke5p","bayes_learner",0.560657624121757,0.522523436235492,0.528727516037973,1,0.528727516037973,-1,0.960105323954872,0.0357142857142857,-3.29583686600433
"8395","g7ndke5p","random",2,0.957990312433902,NA,"normal",19,"Without","First","false",4,2,3,"blue",1,0.91,"g7ndke5p","bayes_learner",0.55954865027642,0.509617739508811,0.457875231511989,-1,0.542124768488011,1,0.957990312433902,0.964285714285714,3.29583686600433
"8396","g7ndke5p","random",1,0.693749767249344,NA,"normal",20,"Without","First","false",3,2,3,"blue",1,0.44,"g7ndke5p","bayes_learner",0.540871358646502,0.50833743867954,0.430232289597301,-1,0.569767710402699,1,0.693749767249344,0.75,1.09861228866811
"8397","g7ndke5p","random",4,0.780282913329053,NA,"normal",21,"Without","First","false",3,2,3,"blue",1,0.0299999999999999,"g7ndke5p","bayes_learner",0.515798675647143,0.51443220827505,0.542076135039571,1,0.542076135039571,1,0.780282913329053,0.75,1.09861228866811
"8398","g7ndke5p","random",4,0.996844137329623,NA,"normal",22,"Without","First","false",5,2,4,"blue",1,0.09,"g7ndke5p","bayes_learner",0.538701343160961,0.510965417229382,0.565194494958882,1,0.565194494958882,1,0.996844137329623,0.995901639344262,5.49306144334055
"8399","g7ndke5p","random",2,0.0034022476452822,NA,"normal",23,"Without","First","false",0,2,4,"green",-1,-0.04,"g7ndke5p","bayes_learner",0.565807239688408,0.515553069295459,0.453423056467356,-1,0.546576943532644,-1,0.996597752354718,0.00409836065573771,-5.49306144334055
"8400","g7ndke5p","random",2,0.709010125507826,NA,"normal",24,"Without","First","false",3,2,4,"blue",1,0.1,"g7ndke5p","bayes_learner",0.56715649096838,0.524001401985034,0.448179014910286,-1,0.551820985089714,1,0.709010125507826,0.75,1.09861228866811
"8401","g7ndke5p","random",2,0.957762995677157,NA,"normal",25,"Without","First","false",4,2,4,"blue",1,0.61,"g7ndke5p","bayes_learner",0.556322332292172,0.52445358071442,0.456477118721962,-1,0.543522881278038,1,0.957762995677157,0.964285714285714,3.29583686600433
"8402","g7ndke5p","random",3,0.0398597068117227,NA,"normal",26,"Without","First","false",1,2,4,"green",-1,-0.79,"g7ndke5p","bayes_learner",0.543050078114559,0.522821331364372,0.528499927623838,1,0.528499927623838,-1,0.960140293188277,0.0357142857142857,-3.29583686600433
"8403","g7ndke5p","random",4,0.0471211587869095,NA,"normal",27,"Without","First","false",1,2,4,"green",-1,-0.47,"g7ndke5p","bayes_learner",0.541845886435848,0.512291612481892,0.57176874089268,1,0.57176874089268,-1,0.95287884121309,0.0357142857142857,-3.29583686600433
"8404","g7ndke5p","random",4,0.277361048220705,NA,"normal",28,"Without","First","false",2,2,4,"green",-1,-0.17,"g7ndke5p","bayes_learner",0.539278702618366,0.487832152012926,0.535197349138256,1,0.535197349138256,-1,0.722638951779295,0.25,-1.09861228866811
"8405","g7ndke5p","opposite",0,0.964285714285714,NA,"normal",1,"Without","First","false",4,1,1,"blue",1,0.9,"g7ndke5p","bayes_learner",0.5,0.5,0.5,1,0.5,1,0.964285714285714,0.964285714285714,3.29583686600433
"8406","g7ndke5p","opposite",0,0.987702272293409,NA,"normal",2,"Without","First","false",4,1,1,"blue",1,0.94,"g7ndke5p","bayes_learner",0.148191537695616,0.513029943048311,0.748406188705194,1,0.748406188705194,1,0.987702272293409,0.964285714285714,3.29583686600433
"8407","g7ndke5p","opposite",4,0.000625917663864218,NA,"normal",3,"Without","First","false",1,1,1,"green",-1,-0.05,"g7ndke5p","bayes_learner",0.07714276837622,0.508568662967985,0.016629156373885,-1,0.983370843626115,-1,0.999374082336136,0.0357142857142857,-3.29583686600433
"8408","g7ndke5p","opposite",4,3.1651663289565e-05,NA,"normal",4,"Without","First","false",0,1,1,"green",-1,-0.04,"g7ndke5p","bayes_learner",0.0755357880826502,0.286611557360857,0.00763288852393262,-1,0.992367111476067,-1,0.99996834833671,0.00409836065573771,-5.49306144334055
"8409","g7ndke5p","opposite",0,0.99975224190083,NA,"normal",5,"Without","First","false",4,1,1,"blue",1,0,"g7ndke5p","bayes_learner",0.0753679711324068,0.250160324023163,0.993353347136475,1,0.993353347136475,1,0.99975224190083,0.964285714285714,3.29583686600433
"8410","g7ndke5p","opposite",5,4.78943533701125e-05,NA,"normal",6,"Without","First","false",2,1,1,"green",-1,0.05,"g7ndke5p","bayes_learner",0.0507303698309528,0.250177452403744,0.000143669298214063,-1,0.999856330701786,-1,0.99995210564663,0.25,-1.09861228866811
"8411","g7ndke5p","opposite",4,7.15791612175883e-05,NA,"normal",7,"Without","First","false",1,1,1,"green",-1,0,"g7ndke5p","bayes_learner",0.0507253137885737,0.176528031087301,0.0019290472836256,-1,0.998070952716374,-1,0.999928420838782,0.0357142857142857,-3.29583686600433
"8412","g7ndke5p","opposite",5,3.5368145131492e-05,NA,"normal",8,"Without","First","false",2,1,2,"green",-1,0.04,"g7ndke5p","bayes_learner",0.0507360762799289,0.181834870760757,0.000106096930491205,-1,0.999893903069509,-1,0.999964631854869,0.25,-1.09861228866811
