"","completion_code","source_type","X_F","posterior_blue_F","posterior_blue_F_data","block_stage","trial_number_within_block","condition","news_station_first","with_independent_council","X_I","block_half","block_quarter","correct_state","ground_truth","agent_name","learner_type","b_F_estimate","g_F_estimate","posterior_blue_I","a_I","c_I","a_F","c_F","posterior_indep","logodds_blue_I"
"9190","3v0oh9e0","bluebias",3,NA,NA,"normal",22,"With","First","false",5,2,4,"blue",1,"3v0oh9e0","ground_truth",0.8709677,0.4680851,0.2601231,-1,0.7398769,NA,NA,NA,NA
"9191","3v0oh9e0","bluebias",2,NA,NA,"normal",23,"With","First","false",1,2,4,"green",-1,"3v0oh9e0","ground_truth",0.8507463,0.4680851,0.08988153,-1,0.9101185,NA,NA,NA,NA
"9192","3v0oh9e0","bluebias",4,NA,NA,"normal",24,"With","First","false",3,2,4,"blue",1,"3v0oh9e0","ground_truth",0.8507463,0.4807692,0.6757104,1,0.6757104,NA,NA,NA,NA
"9193","3v0oh9e0","bluebias",0,NA,NA,"normal",25,"With","First","false",1,2,4,"green",-1,"3v0oh9e0","ground_truth",0.8472222,0.4807692,0.005120461,-1,0.9948795,NA,NA,NA,NA
"9194","3v0oh9e0","bluebias",3,NA,NA,"normal",26,"With","First","false",0,2,4,"green",-1,"3v0oh9e0","ground_truth",0.8472222,0.5263158,0.3305258,-1,0.6694742,NA,NA,NA,NA
"9195","3v0oh9e0","bluebias",4,NA,NA,"normal",27,"With","First","false",1,2,4,"green",-1,"3v0oh9e0","ground_truth",0.8472222,0.516129,0.7204965,1,0.7204965,NA,NA,NA,NA
"9196","3v0oh9e0","bluebias",2,NA,NA,"normal",28,"With","First","false",2,2,4,"green",-1,"3v0oh9e0","ground_truth",0.8472222,0.4925373,0.0883477,-1,0.9116523,NA,NA,NA,NA
"9197","3v0oh9e0","opposite",4,NA,NA,"normal",1,"With","First","false",0,1,1,"green",-1,"3v0oh9e0","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"9198","3v0oh9e0","opposite",2,NA,NA,"normal",2,"With","First","false",1,1,1,"blue",1,"3v0oh9e0","ground_truth",0.5,0.2857143,0.5573558,1,0.5573558,NA,NA,NA,NA
"9199","3v0oh9e0","opposite",1,NA,NA,"normal",3,"With","First","false",4,1,1,"blue",1,"3v0oh9e0","ground_truth",0.4285714,0.2857143,0.8077406,1,0.8077406,NA,NA,NA,NA
"9200","3v0oh9e0","opposite",1,NA,NA,"normal",4,"With","First","false",3,1,1,"blue",1,"3v0oh9e0","ground_truth",0.3333333,0.2857143,0.8481872,1,0.8481872,NA,NA,NA,NA
"9201","3v0oh9e0","opposite",5,NA,NA,"normal",5,"With","First","false",3,1,1,"green",-1,"3v0oh9e0","ground_truth",0.2941176,0.2857143,0.02212132,-1,0.9778787,NA,NA,NA,NA
"9202","3v0oh9e0","opposite",5,NA,NA,"normal",6,"With","First","false",2,1,1,"green",-1,"3v0oh9e0","ground_truth",0.2941176,0.1666667,0.01329192,-1,0.9867081,NA,NA,NA,NA
"9203","3v0oh9e0","opposite",0,NA,NA,"normal",7,"With","First","false",4,1,1,"blue",1,"3v0oh9e0","ground_truth",0.2941176,0.1176471,0.9986353,1,0.9986353,NA,NA,NA,NA
"9204","3v0oh9e0","opposite",3,NA,NA,"normal",8,"With","First","false",1,1,2,"green",-1,"3v0oh9e0","ground_truth",0.2272727,0.1176471,0.4476154,-1,0.5523846,NA,NA,NA,NA
"9205","3v0oh9e0","opposite",1,NA,NA,"normal",9,"With","First","false",2,1,2,"blue",1,"3v0oh9e0","ground_truth",0.2272727,0.1818182,0.9747991,1,0.9747991,NA,NA,NA,NA
"9206","3v0oh9e0","opposite",3,NA,NA,"normal",10,"With","First","false",1,1,2,"green",-1,"3v0oh9e0","ground_truth",0.2222222,0.1818182,0.3051978,-1,0.6948022,NA,NA,NA,NA
"9207","3v0oh9e0","opposite",3,NA,NA,"normal",11,"With","First","false",0,1,2,"green",-1,"3v0oh9e0","ground_truth",0.2222222,0.2222222,0.2577693,-1,0.7422307,NA,NA,NA,NA
"9208","3v0oh9e0","opposite",5,NA,NA,"normal",12,"With","First","false",0,1,2,"green",-1,"3v0oh9e0","ground_truth",0.2222222,0.25,0.005606081,-1,0.9943939,NA,NA,NA,NA
"9209","3v0oh9e0","opposite",1,NA,NA,"normal",13,"With","First","false",4,1,2,"blue",1,"3v0oh9e0","ground_truth",0.2222222,0.2162162,0.9672775,1,0.9672775,NA,NA,NA,NA
"9210","3v0oh9e0","opposite",2,NA,NA,"normal",14,"With","First","false",5,1,2,"blue",1,"3v0oh9e0","ground_truth",0.21875,0.2162162,0.7575875,1,0.7575875,NA,NA,NA,NA
"9211","3v0oh9e0","opposite",4,NA,NA,"normal",15,"With","First","false",2,2,3,"green",-1,"3v0oh9e0","ground_truth",0.2432432,0.2162162,0.04575034,-1,0.9542497,NA,NA,NA,NA
"9212","3v0oh9e0","opposite",2,NA,NA,"normal",16,"With","First","false",2,2,3,"blue",1,"3v0oh9e0","ground_truth",0.2432432,0.2142857,0.7835945,1,0.7835945,NA,NA,NA,NA
"9213","3v0oh9e0","opposite",1,NA,NA,"normal",17,"With","First","false",5,2,3,"blue",1,"3v0oh9e0","ground_truth",0.2619048,0.2142857,0.9691868,1,0.9691868,NA,NA,NA,NA
"9214","3v0oh9e0","opposite",4,NA,NA,"normal",18,"With","First","false",4,2,3,"blue",1,"3v0oh9e0","ground_truth",0.2553191,0.2142857,0.04972982,-1,0.9502702,NA,NA,NA,NA
"9215","3v0oh9e0","opposite",3,NA,NA,"normal",19,"With","First","false",0,2,3,"green",-1,"3v0oh9e0","ground_truth",0.3076923,0.2142857,0.3985603,-1,0.6014397,NA,NA,NA,NA
"9216","3v0oh9e0","opposite",5,NA,NA,"normal",20,"With","First","false",1,2,3,"green",-1,"3v0oh9e0","ground_truth",0.3076923,0.2340426,0.01417577,-1,0.9858242,NA,NA,NA,NA
"9217","3v0oh9e0","opposite",4,NA,NA,"normal",21,"With","First","false",1,2,3,"green",-1,"3v0oh9e0","ground_truth",0.3076923,0.2115385,0.08521134,-1,0.9147887,NA,NA,NA,NA
"9218","3v0oh9e0","opposite",4,NA,NA,"normal",22,"With","First","false",1,2,4,"green",-1,"3v0oh9e0","ground_truth",0.3076923,0.2105263,0.08489989,-1,0.9151001,NA,NA,NA,NA
"9219","3v0oh9e0","opposite",0,NA,NA,"normal",23,"With","First","false",2,2,4,"blue",1,"3v0oh9e0","ground_truth",0.3076923,0.2096774,0.9960459,1,0.9960459,NA,NA,NA,NA
"9220","3v0oh9e0","opposite",2,NA,NA,"normal",24,"With","First","false",4,2,4,"blue",1,"3v0oh9e0","ground_truth",0.2807018,0.2096774,0.8196101,1,0.8196101,NA,NA,NA,NA
"9221","3v0oh9e0","opposite",2,NA,NA,"normal",25,"With","First","false",3,2,4,"blue",1,"3v0oh9e0","ground_truth",0.2903226,0.2096774,0.8239012,1,0.8239012,NA,NA,NA,NA
"9222","3v0oh9e0","opposite",1,NA,NA,"normal",26,"With","First","false",5,2,4,"blue",1,"3v0oh9e0","ground_truth",0.2985075,0.2096774,0.9727959,1,0.9727959,NA,NA,NA,NA
"9223","3v0oh9e0","opposite",3,NA,NA,"normal",27,"With","First","false",2,2,4,"green",-1,"3v0oh9e0","ground_truth",0.2916667,0.2096774,0.3748925,-1,0.6251075,NA,NA,NA,NA
"9224","3v0oh9e0","opposite",2,NA,NA,"normal",28,"With","First","false",1,2,4,"green",-1,"3v0oh9e0","ground_truth",0.2916667,0.2238806,0.8033898,1,0.8033898,NA,NA,NA,NA
"9225","m1qdo771","bluebias",5,NA,NA,"normal",1,"With","First","false",4,1,1,"blue",1,"m1qdo771","ground_truth",0.5,0.5,0.5,-1,0.5,NA,NA,NA,NA
"9226","m1qdo771","bluebias",2,NA,NA,"normal",2,"With","First","false",1,1,1,"green",-1,"m1qdo771","ground_truth",0.8571429,0.5,0.207911,-1,0.792089,NA,NA,NA,NA
"9227","m1qdo771","bluebias",5,NA,NA,"normal",3,"With","First","false",5,1,1,"blue",1,"m1qdo771","ground_truth",0.8571429,0.5714286,0.9263317,1,0.9263317,NA,NA,NA,NA
"9228","m1qdo771","bluebias",3,NA,NA,"normal",4,"With","First","false",1,1,1,"green",-1,"m1qdo771","ground_truth",0.9166667,0.5714286,0.2136445,-1,0.7863555,NA,NA,NA,NA
"9229","m1qdo771","bluebias",5,NA,NA,"normal",5,"With","First","false",3,1,1,"blue",1,"m1qdo771","ground_truth",0.9166667,0.5,0.925818,1,0.925818,NA,NA,NA,NA
"9230","m1qdo771","bluebias",2,NA,NA,"normal",6,"With","First","false",3,1,1,"green",-1,"m1qdo771","ground_truth",0.9411765,0.5,0.02081575,-1,0.9791842,NA,NA,NA,NA
"9231","m1qdo771","bluebias",4,NA,NA,"normal",7,"With","First","false",5,1,1,"blue",1,"m1qdo771","ground_truth",0.9411765,0.5294118,0.5234904,1,0.5234904,NA,NA,NA,NA
"9232","m1qdo771","bluebias",5,NA,NA,"normal",8,"With","First","false",4,1,2,"blue",1,"m1qdo771","ground_truth",0.9090909,0.5294118,0.9430873,1,0.9430873,NA,NA,NA,NA
"9233","m1qdo771","bluebias",3,NA,NA,"normal",9,"With","First","false",0,1,2,"green",-1,"m1qdo771","ground_truth",0.9259259,0.5294118,0.1631327,-1,0.8368673,NA,NA,NA,NA
"9234","m1qdo771","bluebias",1,NA,NA,"normal",10,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.9259259,0.5,0.004370789,-1,0.9956292,NA,NA,NA,NA
"9235","m1qdo771","bluebias",3,NA,NA,"normal",11,"With","First","false",5,1,2,"blue",1,"m1qdo771","ground_truth",0.9259259,0.5555556,0.1675164,-1,0.8324836,NA,NA,NA,NA
"9236","m1qdo771","bluebias",3,NA,NA,"normal",12,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.875,0.5555556,0.2936489,-1,0.7063511,NA,NA,NA,NA
"9237","m1qdo771","bluebias",4,NA,NA,"normal",13,"With","First","false",0,1,2,"green",-1,"m1qdo771","ground_truth",0.875,0.53125,0.7067939,1,0.7067939,NA,NA,NA,NA
"9238","m1qdo771","bluebias",2,NA,NA,"normal",14,"With","First","false",2,1,2,"green",-1,"m1qdo771","ground_truth",0.875,0.4864865,0.06868443,-1,0.9313156,NA,NA,NA,NA
"9239","m1qdo771","bluebias",3,NA,NA,"normal",15,"With","First","false",5,2,3,"blue",1,"m1qdo771","ground_truth",0.875,0.5,0.2636089,-1,0.7363911,NA,NA,NA,NA
"9240","m1qdo771","bluebias",2,NA,NA,"normal",16,"With","First","false",1,2,3,"green",-1,"m1qdo771","ground_truth",0.8378378,0.5,0.1097087,-1,0.8902913,NA,NA,NA,NA
"9241","m1qdo771","bluebias",3,NA,NA,"normal",17,"With","First","false",0,2,3,"green",-1,"m1qdo771","ground_truth",0.8378378,0.5106383,0.3411407,-1,0.6588593,NA,NA,NA,NA
"9242","m1qdo771","bluebias",4,NA,NA,"normal",18,"With","First","false",1,2,3,"green",-1,"m1qdo771","ground_truth",0.8378378,0.5,0.6962942,1,0.6962942,NA,NA,NA,NA
"9243","m1qdo771","bluebias",5,NA,NA,"normal",19,"With","First","false",4,2,3,"blue",1,"m1qdo771","ground_truth",0.8378378,0.4736842,0.9028236,1,0.9028236,NA,NA,NA,NA
"9244","m1qdo771","bluebias",2,NA,NA,"normal",20,"With","First","false",2,2,3,"green",-1,"m1qdo771","ground_truth",0.8571429,0.4736842,0.08622665,-1,0.9137733,NA,NA,NA,NA
"9245","m1qdo771","bluebias",5,NA,NA,"normal",21,"With","First","false",3,2,3,"blue",1,"m1qdo771","ground_truth",0.8571429,0.483871,0.9194755,1,0.9194755,NA,NA,NA,NA
"9246","m1qdo771","bluebias",2,NA,NA,"normal",22,"With","First","false",2,2,4,"green",-1,"m1qdo771","ground_truth",0.8723404,0.483871,0.06476506,-1,0.9352349,NA,NA,NA,NA
"9247","m1qdo771","bluebias",5,NA,NA,"normal",23,"With","First","false",3,2,4,"blue",1,"m1qdo771","ground_truth",0.8723404,0.4925373,0.9312277,1,0.9312277,NA,NA,NA,NA
"9248","m1qdo771","bluebias",5,NA,NA,"normal",24,"With","First","false",4,2,4,"blue",1,"m1qdo771","ground_truth",0.8846154,0.4925373,0.9352404,1,0.9352404,NA,NA,NA,NA
"9249","m1qdo771","bluebias",3,NA,NA,"normal",25,"With","First","false",1,2,4,"green",-1,"m1qdo771","ground_truth",0.8947368,0.4925373,0.2100434,-1,0.7899566,NA,NA,NA,NA
"9250","m1qdo771","bluebias",4,NA,NA,"normal",26,"With","First","false",4,2,4,"blue",1,"m1qdo771","ground_truth",0.8947368,0.4861111,0.647031,1,0.647031,NA,NA,NA,NA
"9251","m1qdo771","bluebias",4,NA,NA,"normal",27,"With","First","false",2,2,4,"blue",1,"m1qdo771","ground_truth",0.8870968,0.4861111,0.6565102,1,0.6565102,NA,NA,NA,NA
"9252","m1qdo771","bluebias",5,NA,NA,"normal",28,"With","First","false",4,2,4,"blue",1,"m1qdo771","ground_truth",0.880597,0.4861111,0.9303497,1,0.9303497,NA,NA,NA,NA
"9253","m1qdo771","opposite",3,NA,NA,"normal",1,"With","First","false",1,1,1,"green",-1,"m1qdo771","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"9254","m1qdo771","opposite",1,NA,NA,"normal",2,"With","First","false",5,1,1,"blue",1,"m1qdo771","ground_truth",0.5,0.4285714,0.5568276,1,0.5568276,NA,NA,NA,NA
"9255","m1qdo771","opposite",1,NA,NA,"normal",3,"With","First","false",3,1,1,"blue",1,"m1qdo771","ground_truth",0.2857143,0.4285714,0.699955,1,0.699955,NA,NA,NA,NA
"9256","m1qdo771","opposite",3,NA,NA,"normal",4,"With","First","false",5,1,1,"blue",1,"m1qdo771","ground_truth",0.25,0.4285714,0.2836332,-1,0.7163668,NA,NA,NA,NA
"9257","m1qdo771","opposite",0,NA,NA,"normal",5,"With","First","false",3,1,1,"blue",1,"m1qdo771","ground_truth",0.3529412,0.4285714,0.7646734,1,0.7646734,NA,NA,NA,NA
"9258","m1qdo771","opposite",2,NA,NA,"normal",6,"With","First","false",3,1,1,"blue",1,"m1qdo771","ground_truth",0.2727273,0.4285714,0.5459923,1,0.5459923,NA,NA,NA,NA
"9259","m1qdo771","opposite",5,NA,NA,"normal",7,"With","First","false",2,1,1,"green",-1,"m1qdo771","ground_truth",0.2962963,0.4285714,0.0368173,-1,0.9631827,NA,NA,NA,NA
"9260","m1qdo771","opposite",3,NA,NA,"normal",8,"With","First","false",2,1,2,"green",-1,"m1qdo771","ground_truth",0.2962963,0.25,0.3718641,-1,0.6281359,NA,NA,NA,NA
"9261","m1qdo771","opposite",4,NA,NA,"normal",9,"With","First","false",0,1,2,"green",-1,"m1qdo771","ground_truth",0.2962963,0.2941176,0.09884145,-1,0.9011585,NA,NA,NA,NA
"9262","m1qdo771","opposite",1,NA,NA,"normal",10,"With","First","false",5,1,2,"blue",1,"m1qdo771","ground_truth",0.2962963,0.2727273,0.9185619,1,0.9185619,NA,NA,NA,NA
"9263","m1qdo771","opposite",4,NA,NA,"normal",11,"With","First","false",2,1,2,"green",-1,"m1qdo771","ground_truth",0.28125,0.2727273,0.07842543,-1,0.9215746,NA,NA,NA,NA
"9264","m1qdo771","opposite",5,NA,NA,"normal",12,"With","First","false",2,1,2,"green",-1,"m1qdo771","ground_truth",0.28125,0.2592593,0.01336538,-1,0.9866346,NA,NA,NA,NA
"9265","m1qdo771","opposite",5,NA,NA,"normal",13,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.28125,0.21875,0.01064041,-1,0.9893596,NA,NA,NA,NA
"9266","m1qdo771","opposite",2,NA,NA,"normal",14,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.28125,0.1891892,0.8410849,1,0.8410849,NA,NA,NA,NA
"9267","m1qdo771","opposite",0,NA,NA,"normal",15,"With","First","false",2,2,3,"blue",1,"m1qdo771","ground_truth",0.28125,0.2380952,0.9932914,1,0.9932914,NA,NA,NA,NA
"9268","m1qdo771","opposite",1,NA,NA,"normal",16,"With","First","false",5,2,3,"blue",1,"m1qdo771","ground_truth",0.2432432,0.2380952,0.9579299,1,0.9579299,NA,NA,NA,NA
"9269","m1qdo771","opposite",2,NA,NA,"normal",17,"With","First","false",2,2,3,"blue",1,"m1qdo771","ground_truth",0.2380952,0.2380952,0.7394904,1,0.7394904,NA,NA,NA,NA
"9270","m1qdo771","opposite",1,NA,NA,"normal",18,"With","First","false",5,2,3,"blue",1,"m1qdo771","ground_truth",0.2553191,0.2380952,0.9578531,1,0.9578531,NA,NA,NA,NA
"9271","m1qdo771","opposite",3,NA,NA,"normal",19,"With","First","false",0,2,3,"green",-1,"m1qdo771","ground_truth",0.25,0.2380952,0.2786824,-1,0.7213176,NA,NA,NA,NA
"9272","m1qdo771","opposite",4,NA,NA,"normal",20,"With","First","false",2,2,3,"green",-1,"m1qdo771","ground_truth",0.25,0.2553191,0.0467045,-1,0.9532955,NA,NA,NA,NA
"9273","m1qdo771","opposite",2,NA,NA,"normal",21,"With","First","false",4,2,3,"blue",1,"m1qdo771","ground_truth",0.25,0.25,0.7325163,1,0.7325163,NA,NA,NA,NA
"9274","m1qdo771","opposite",4,NA,NA,"normal",22,"With","First","false",1,2,4,"green",-1,"m1qdo771","ground_truth",0.2631579,0.25,0.05339528,-1,0.9466047,NA,NA,NA,NA
"9275","m1qdo771","opposite",0,NA,NA,"normal",23,"With","First","false",5,2,4,"blue",1,"m1qdo771","ground_truth",0.2631579,0.245614,0.9938517,1,0.9938517,NA,NA,NA,NA
"9276","m1qdo771","opposite",0,NA,NA,"normal",24,"With","First","false",5,2,4,"blue",1,"m1qdo771","ground_truth",0.2419355,0.245614,0.9946072,1,0.9946072,NA,NA,NA,NA
"9277","m1qdo771","opposite",4,NA,NA,"normal",25,"With","First","false",4,2,4,"green",-1,"m1qdo771","ground_truth",0.2238806,0.245614,0.03061975,-1,0.9693802,NA,NA,NA,NA
"9278","m1qdo771","opposite",4,NA,NA,"normal",26,"With","First","false",1,2,4,"green",-1,"m1qdo771","ground_truth",0.2238806,0.2419355,0.03042657,-1,0.9695734,NA,NA,NA,NA
"9279","m1qdo771","opposite",3,NA,NA,"normal",27,"With","First","false",1,2,4,"green",-1,"m1qdo771","ground_truth",0.2238806,0.238806,0.2267738,-1,0.7732262,NA,NA,NA,NA
"9280","m1qdo771","opposite",1,NA,NA,"normal",28,"With","First","false",3,2,4,"blue",1,"m1qdo771","ground_truth",0.2238806,0.25,0.9576202,1,0.9576202,NA,NA,NA,NA
"9281","m1qdo771","random",1,NA,NA,"normal",1,"With","First","false",0,1,1,"green",-1,"m1qdo771","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"9282","m1qdo771","random",1,NA,NA,"normal",2,"With","First","false",5,1,1,"blue",1,"m1qdo771","ground_truth",0.5,0.7142857,0.3500574,-1,0.6499426,NA,NA,NA,NA
"9283","m1qdo771","random",4,NA,NA,"normal",3,"With","First","false",0,1,1,"green",-1,"m1qdo771","ground_truth",0.2857143,0.7142857,0.5,-1,0.5,NA,NA,NA,NA
"9284","m1qdo771","random",3,NA,NA,"normal",4,"With","First","false",4,1,1,"blue",1,"m1qdo771","ground_truth",0.2857143,0.5,0.3252736,-1,0.6747264,NA,NA,NA,NA
"9285","m1qdo771","random",1,NA,NA,"normal",5,"With","First","false",0,1,1,"green",-1,"m1qdo771","ground_truth",0.4166667,0.5,0.5814384,1,0.5814384,NA,NA,NA,NA
"9286","m1qdo771","random",2,NA,NA,"normal",6,"With","First","false",2,1,1,"green",-1,"m1qdo771","ground_truth",0.4166667,0.5882353,0.487901,-1,0.512099,NA,NA,NA,NA
"9287","m1qdo771","random",1,NA,NA,"normal",7,"With","First","false",4,1,1,"blue",1,"m1qdo771","ground_truth",0.4166667,0.5909091,0.4911328,-1,0.5088672,NA,NA,NA,NA
"9288","m1qdo771","random",2,NA,NA,"normal",8,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.3529412,0.5909091,0.4866009,-1,0.5133991,NA,NA,NA,NA
"9289","m1qdo771","random",3,NA,NA,"normal",9,"With","First","false",4,1,2,"blue",1,"m1qdo771","ground_truth",0.3529412,0.5925926,0.4422656,-1,0.5577344,NA,NA,NA,NA
"9290","m1qdo771","random",4,NA,NA,"normal",10,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.4090909,0.5925926,0.5093116,1,0.5093116,NA,NA,NA,NA
"9291","m1qdo771","random",0,NA,NA,"normal",11,"With","First","false",3,1,2,"blue",1,"m1qdo771","ground_truth",0.4090909,0.53125,0.6356224,1,0.6356224,NA,NA,NA,NA
"9292","m1qdo771","random",2,NA,NA,"normal",12,"With","First","false",4,1,2,"blue",1,"m1qdo771","ground_truth",0.3333333,0.53125,0.4944928,-1,0.5055072,NA,NA,NA,NA
"9293","m1qdo771","random",3,NA,NA,"normal",13,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.34375,0.53125,0.3880892,-1,0.6119108,NA,NA,NA,NA
"9294","m1qdo771","random",5,NA,NA,"normal",14,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.34375,0.5135135,0.1843892,-1,0.8156108,NA,NA,NA,NA
"9295","m1qdo771","random",2,NA,NA,"normal",15,"With","First","false",4,2,3,"blue",1,"m1qdo771","ground_truth",0.34375,0.452381,0.5364897,1,0.5364897,NA,NA,NA,NA
"9296","m1qdo771","random",0,NA,NA,"normal",16,"With","First","false",4,2,3,"blue",1,"m1qdo771","ground_truth",0.3513514,0.452381,0.842688,1,0.842688,NA,NA,NA,NA
"9297","m1qdo771","random",2,NA,NA,"normal",17,"With","First","false",1,2,3,"green",-1,"m1qdo771","ground_truth",0.3095238,0.452381,0.52688,1,0.52688,NA,NA,NA,NA
"9298","m1qdo771","random",4,NA,NA,"normal",18,"With","First","false",1,2,3,"green",-1,"m1qdo771","ground_truth",0.3095238,0.4680851,0.1667345,-1,0.8332655,NA,NA,NA,NA
"9299","m1qdo771","random",1,NA,NA,"normal",19,"With","First","false",4,2,3,"blue",1,"m1qdo771","ground_truth",0.3095238,0.4423077,0.7505315,1,0.7505315,NA,NA,NA,NA
"9300","m1qdo771","random",2,NA,NA,"normal",20,"With","First","false",4,2,3,"blue",1,"m1qdo771","ground_truth",0.2978723,0.4423077,0.5274404,1,0.5274404,NA,NA,NA,NA
"9301","m1qdo771","random",3,NA,NA,"normal",21,"With","First","false",0,2,3,"green",-1,"m1qdo771","ground_truth",0.3076923,0.4423077,0.3041321,-1,0.6958679,NA,NA,NA,NA
"9302","m1qdo771","random",3,NA,NA,"normal",22,"With","First","false",4,2,4,"blue",1,"m1qdo771","ground_truth",0.3076923,0.4385965,0.3027553,-1,0.6972447,NA,NA,NA,NA
"9303","m1qdo771","random",4,NA,NA,"normal",23,"With","First","false",4,2,4,"blue",1,"m1qdo771","ground_truth",0.3333333,0.4385965,0.1746827,-1,0.8253173,NA,NA,NA,NA
"9304","m1qdo771","random",3,NA,NA,"normal",24,"With","First","false",2,2,4,"green",-1,"m1qdo771","ground_truth",0.3709677,0.4385965,0.3801755,-1,0.6198245,NA,NA,NA,NA
"9305","m1qdo771","random",2,NA,NA,"normal",25,"With","First","false",3,2,4,"green",-1,"m1qdo771","ground_truth",0.3709677,0.4354839,0.5610739,1,0.5610739,NA,NA,NA,NA
"9306","m1qdo771","random",1,NA,NA,"normal",26,"With","First","false",4,2,4,"blue",1,"m1qdo771","ground_truth",0.3709677,0.4477612,0.7126911,1,0.7126911,NA,NA,NA,NA
"9307","m1qdo771","random",2,NA,NA,"normal",27,"With","First","false",5,2,4,"blue",1,"m1qdo771","ground_truth",0.358209,0.4477612,0.5497192,1,0.5497192,NA,NA,NA,NA
"9308","m1qdo771","random",2,NA,NA,"normal",28,"With","First","false",1,2,4,"green",-1,"m1qdo771","ground_truth",0.3611111,0.4477612,0.5509677,1,0.5509677,NA,NA,NA,NA
"9309","m1qdo771","helpful",3,NA,NA,"normal",1,"With","First","false",3,1,1,"blue",1,"m1qdo771","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"9310","m1qdo771","helpful",4,NA,NA,"normal",2,"With","First","false",2,1,1,"blue",1,"m1qdo771","ground_truth",0.5714286,0.5,0.582112,1,0.582112,NA,NA,NA,NA
"9311","m1qdo771","helpful",1,NA,NA,"normal",3,"With","First","false",0,1,1,"green",-1,"m1qdo771","ground_truth",0.6666667,0.5,0.2818279,-1,0.7181721,NA,NA,NA,NA
"9312","m1qdo771","helpful",3,NA,NA,"normal",4,"With","First","false",3,1,1,"blue",1,"m1qdo771","ground_truth",0.6666667,0.7142857,0.6790066,1,0.6790066,NA,NA,NA,NA
"9313","m1qdo771","helpful",0,NA,NA,"normal",5,"With","First","false",1,1,1,"green",-1,"m1qdo771","ground_truth",0.6470588,0.7142857,0.04333352,-1,0.9566665,NA,NA,NA,NA
"9314","m1qdo771","helpful",4,NA,NA,"normal",6,"With","First","false",4,1,1,"blue",1,"m1qdo771","ground_truth",0.6470588,0.8333333,0.9627445,1,0.9627445,NA,NA,NA,NA
"9315","m1qdo771","helpful",2,NA,NA,"normal",7,"With","First","false",2,1,1,"green",-1,"m1qdo771","ground_truth",0.6818182,0.8333333,0.5035322,1,0.5035322,NA,NA,NA,NA
"9316","m1qdo771","helpful",4,NA,NA,"normal",8,"With","First","false",4,1,2,"blue",1,"m1qdo771","ground_truth",0.6818182,0.7647059,0.9359941,1,0.9359941,NA,NA,NA,NA
"9317","m1qdo771","helpful",3,NA,NA,"normal",9,"With","First","false",5,1,2,"blue",1,"m1qdo771","ground_truth",0.7037037,0.7647059,0.7594766,1,0.7594766,NA,NA,NA,NA
"9318","m1qdo771","helpful",1,NA,NA,"normal",10,"With","First","false",1,1,2,"green",-1,"m1qdo771","ground_truth",0.6875,0.7647059,0.104242,-1,0.895758,NA,NA,NA,NA
"9319","m1qdo771","helpful",2,NA,NA,"normal",11,"With","First","false",0,1,2,"green",-1,"m1qdo771","ground_truth",0.6875,0.7727273,0.4006978,-1,0.5993022,NA,NA,NA,NA
"9320","m1qdo771","helpful",4,NA,NA,"normal",12,"With","First","false",3,1,2,"blue",1,"m1qdo771","ground_truth",0.6875,0.7407407,0.9316811,1,0.9316811,NA,NA,NA,NA
"9321","m1qdo771","helpful",3,NA,NA,"normal",13,"With","First","false",4,1,2,"blue",1,"m1qdo771","ground_truth",0.7027027,0.7407407,0.7357852,1,0.7357852,NA,NA,NA,NA
"9322","m1qdo771","helpful",4,NA,NA,"normal",14,"With","First","false",3,1,2,"blue",1,"m1qdo771","ground_truth",0.6904762,0.7407407,0.932711,1,0.932711,NA,NA,NA,NA
"9323","m1qdo771","helpful",4,NA,NA,"normal",15,"With","First","false",4,2,3,"blue",1,"m1qdo771","ground_truth",0.7021277,0.7407407,0.9345054,1,0.9345054,NA,NA,NA,NA
"9324","m1qdo771","helpful",0,NA,NA,"normal",16,"With","First","false",0,2,3,"green",-1,"m1qdo771","ground_truth",0.7115385,0.7407407,0.01192457,-1,0.9880754,NA,NA,NA,NA
"9325","m1qdo771","helpful",1,NA,NA,"normal",17,"With","First","false",2,2,3,"green",-1,"m1qdo771","ground_truth",0.7115385,0.78125,0.07207865,-1,0.9279214,NA,NA,NA,NA
"9326","m1qdo771","helpful",1,NA,NA,"normal",18,"With","First","false",0,2,3,"green",-1,"m1qdo771","ground_truth",0.7115385,0.7837838,0.071431,-1,0.928569,NA,NA,NA,NA
"9327","m1qdo771","helpful",1,NA,NA,"normal",19,"With","First","false",1,2,3,"green",-1,"m1qdo771","ground_truth",0.7115385,0.7857143,0.07093621,-1,0.9290638,NA,NA,NA,NA
